StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Consent Form,consent-time_Page Submit,covid-vaccine,covid-vaccine-doses,covid-infection,covid-time_Page Submit,intro-vis-time_Page Submit,affect-science_1,affect-clarity_1,affect-aesthetic_1,initial-time_Page Submit,tour-time_Page Submit,simple-vlat-1,simple-vlat-2,simple-vlat-time_Page Submit,moderate-vlat-1,moderate-vlat-2,moderate-vlat-time_Page Submit,complex-vlat-1,complex-vlat-time_Page Submit,explore-time_Page Submit,data-trust_1,data-trust_2,data-trust_3,data-trust_4,data-trust_5,data-trust_6,data-trust-exp,data-trust-time_Page Submit,vis-trust_1,vis-trust_2,vis-trust_3,vis-trust_4,vis-trust_5,vis-trust_6,vis-trust-exp,vis-trust-time_Page Submit,interpersonal-trust_1,interper-trust-exp,interper-trust-time_Page Submit,attention-check_1,attention-check_2,attention-check_3,attention-check_4,attention-check_5,attention-check_6,attention-check_7,attention-check-time_Page Submit,trust-in-science_1,trust-in-science_2,trust-in-science_3,trust-in-science_4,trust-in-science_5,trust-in-science_6,trust-in-science_7,trust-in-science_8,trust-science-exp,trust-science-time_Page Submit,cognition_1,cognition_2,cognition_3,cognition_4,cognition_5,cognition_6,need-cognition-time_Page Submit,political_views,covid_information,politics_time_Page Submit,Gender,Age,State_1,Education,Parents_education,Language,Language_4_TEXT,Ethnicity,Ethnicity_8_TEXT,Ethnicity_9_TEXT,Income,Religion,Interview,demographics_time_Page Submit,PROLIFIC_PID,provenance-data,provenance-vis,provenance-tour,provenance-explore,isCovidData,complexity,chartType,need_for_cognition,brushed,explore_interactions,hover_interactions,total_hover_time,avg_hover_time,explore_time,explore_active_time,vlat_simple,vlat_moderate,vlat_complex,assigned_vlat,ordinal_complexity
2023-07-24 15:51:19,2023-07-24 15:58:28,0,100,428,1,2023-07-24 15:58:28,R_8DhTgEAaQfFdsnT,35.0706,-106.5066,EN,1,4.315,1,3.0,1,5.805,15.007,3,10,51,24.113000000000003,29.883000000000003,-2,-3,33.676,1,-2,61.049,-2,14.027999999999999,15.107000000000001,6,4,2,5,7,5,,21.781,4,5,5,5,5,6,It was put out by the WHO,12.45,6,,5.303,2,7,3,4,1,5,6,13.907,4,5,11,8,5,6,8,11,,15.338,5,5,4,2,5,5,14.369000000000002,4,1,7.9910000000000005,2,1963,New Mexico,6,1,1,,7,,,14,4,1,80.19800000000001,5be4c11a468be0000103e5d8,"{""startTime"":1690228456746,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690228479272,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690228348418,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":15,""label"":""tour_started""},{""time"":14938,""label"":""tour_next"",""step"":2},{""time"":19104,""label"":""tour_end"",""step"":2},{""time"":20586,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1980,""week"":""51"",""id"":""chart""},{""time"":22758,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1399,""week"":""50"",""id"":""chart""},{""time"":26529,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2222,""week"":""43"",""id"":""chart""}]}","{""startTime"":1690228440846,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":4372,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2662,""week"":""50"",""id"":""chart""},{""time"":7184,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2536,""week"":""2"",""id"":""chart""},{""time"":10582,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1324,""week"":""31"",""id"":""chart""}]}",1,moderate,bar,4.3,0,3,3,6.522,2.174,6210,15.0,0.0,0.5,0,0.5,2
2023-07-24 15:19:12,2023-07-24 16:00:29,0,100,2477,1,2023-07-24 16:00:30,R_3nSj8iTUdid3f09,28.2137,-82.6809,EN,1,276.241,1,3.0,2,23.142,15.015,96,98,50,100.303,126.38600000000001,1,-1,165.7,-2,-3,202.68900000000002,1,124.164,15.11,4,4,4,4,4,4,"I am afraid I did not understand the last of this study.  The previous page did not make any sense to me at all.  It gave directions like CLick to write statement 1.  As if it was looking at a template for the stud,y so I answered asdf for all lines.  This last page was confusing as well because it states disregard the visualization above but all questions were pertaining to said visualization.  In this case, I selected neither agree or disagree for all lines.  My apologies if my responses cannot be used..",452.444,6,6,6,4,4,3,I do not know how accurate the data can be when there isn't any interaction with the actual data upon hover.,217.753,7,,19.95,2,7,3,4,1,5,6,51.928999999999995,6,6,8,6,7,7,8,9,No comments at this time besides my previous comments regarding confusing study question pages.,84.917,3,3,3,2,3,4,108.416,4,3,51.501000000000005,2,1972,Florida,3,2,1,,7,,,5,4,2,187.81400000000002,63d79678fb8c1b9072646c0a,"{""startTime"":1690227562204,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""label"":""window_blurred"",""time"":189255},{""label"":""window_focused"",""time"":207165},{""label"":""window_blurred"",""time"":234380},{""label"":""window_focused"",""time"":254145}]}","{""startTime"":1690227191645,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":94,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":81689,""week"":""2"",""id"":""chart""}]}","{""startTime"":1690226844748,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":38,""label"":""tour_started""},{""time"":13134,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1019,""week"":""4"",""id"":""chart""},{""time"":39283,""label"":""tour_next"",""step"":2},{""time"":56423,""label"":""tour_end"",""step"":2},{""time"":59430,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":16127,""week"":""51"",""id"":""chart""},{""time"":75758,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":28472,""week"":""52"",""id"":""chart""},{""time"":105742,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":14901,""week"":""30"",""id"":""chart""},{""time"":121198,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1461,""week"":""39"",""id"":""chart""}]}","{""startTime"":1690227175471,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":9907,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":3158,""week"":""1"",""id"":""chart""}]}",1,moderate,bar,3.0,0,1,1,3.158,3.158,0,15.0,0.5,0.0,1,0.0,2
2023-07-24 15:49:52,2023-07-24 16:01:24,0,100,691,1,2023-07-24 16:01:25,R_22YzTZXePlMhBSV,29.4227,-98.4927,EN,1,24.96,1,2.0,2,8.177999999999999,15.119000000000002,100,100,100,26.464000000000002,30.125999999999998,1,1,51.644,1,1,55.17100000000001,1,42.698,15.122,6,6,5,7,7,6,"Whethere the CDC data is accurate, it is the known and available source for this kind of data and is considered as accurate as any in the US.",79.013,6,7,7,4,6,7,The data is clear and easy to understand. It's purpose is clear.,45.163000000000004,3,,11.54,2,7,3,4,1,5,6,20.008,3,3,1,2,2,3,8,8,,32.34,5,4,5,2,3,5,40.823,3,1,15.654000000000002,2,1957,Texas,9,2,1,,7,,,10,3,1,114.655,5f48e3d7f998433ac6356ad4,"{""startTime"":1690228460232,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690228383203,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690228283540,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":6,""label"":""tour_started""},{""time"":6305,""label"":""hovered"",""timeHovered"":3051,""week"":""2021-11-22""},{""time"":10282,""label"":""hovered"",""timeHovered"":2091,""week"":""2021-11-22""},{""time"":16884,""label"":""tour_next"",""step"":2},{""time"":20356,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690228367293,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":5639,""label"":""hovered"",""timeHovered"":2364,""week"":""2022-01-03""}]}",1,simple,line,4.0,0,1,1,2.364,2.364,0,15.0,1.0,1.0,1,1.0,1
2023-07-24 15:50:10,2023-07-24 16:02:40,0,100,750,1,2023-07-24 16:02:41,R_2lXwflKTpJFNlBf,41.5066,-81.6111,EN,1,22.281,2,,1,4.513,15.120999999999999,98,40,50,37.336999999999996,165.33599999999998,1,1,46.826,-3,-3,84.21,-2,35.81,15.024000000000001,6,4,6,4,5,5,,35.703,4,4,4,3,2,5,I don't know if there is more info that should be included,33.97,5,,8.54,2,7,3,4,1,5,6,26.238000000000003,6,6,6,6,9,6,10,9,,32.349000000000004,3,3,3,3,4,3,23.497,2,2,17.521,2,1960,Ohio,4,3,1,,7,,,4,4,1,68.962,614fca8245a450546842e487,"{""startTime"":1690228604607,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690228531143,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690228313445,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[{""time"":13,""label"":""tour_started""},{""time"":15475,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1948,""week"":""47"",""id"":""chart""},{""time"":19952,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1021,""week"":""52"",""id"":""chart""},{""time"":22632,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":10724,""week"":""52"",""id"":""chart""},{""time"":36864,""label"":""tour_next"",""step"":5},{""time"":62333,""label"":""cleared_brush"",""using"":""Click""},{""time"":93365,""label"":""started_brush"",""startDate"":""2021-07-01"",""endDate"":""2021-10-31""},{""time"":94666,""label"":""tour_next"",""step"":5},{""time"":118482,""label"":""moved_brush"",""startDate"":""2021-07-08"",""endDate"":""2021-11-08""},{""time"":133458,""label"":""moved_brush"",""startDate"":""2021-08-12"",""endDate"":""2021-12-13""},{""time"":135041,""label"":""tour_next"",""step"":5},{""time"":147285,""label"":""cleared_brush"",""using"":""Click""},{""time"":147285,""label"":""cleared_brush"",""using"":""Escape""},{""time"":149381,""label"":""tour_next"",""step"":5},{""time"":157328,""label"":""tour_end"",""step"":5}]}","{""startTime"":1690228515656,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,bar,3.2,0,0,0,0.0,0.0,0,15.0,1.0,0.0,0,0.0,3
2023-07-24 15:47:22,2023-07-24 16:02:59,0,100,937,1,2023-07-24 16:03:00,R_12SlCtPz9rJzZrd,35.8332,-78.8473,EN,1,41.879,1,3.0,2,10.607000000000001,15.110999999999999,50,100,50,32.841,43.956,1,1,87.624,-2,-3,93.494,-3,45.858000000000004,15.107000000000001,4,7,6,7,7,6,,34.617,6,7,6,4,4,6,I am assuming that the CDC has accurately collected the information on which this visualization is based and displayed it without manipulation.,47.388999999999996,5,,8.748,2,7,3,4,1,5,6,28.171999999999997,1,6,3,3,1,1,9,6,,34.448,5,4,5,1,5,5,24.629,3,2,18.500999999999998,1,1959,North Carolina,6,2,1,,7,,,8,4,1,303.39099999999996,6152095d0b65b445c020dab6,"{""startTime"":1690228301974,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690228337024,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690228154117,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":12,""label"":""tour_started""},{""time"":8045,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2785,""week"":""52"",""id"":""chart""},{""time"":12468,""label"":""tour_next"",""step"":2},{""time"":18645,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":4029,""week"":""18"",""id"":""chart2""},{""time"":24197,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":5934,""week"":""52"",""id"":""chart2""},{""time"":31167,""label"":""tour_end"",""step"":2},{""time"":38077,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":4647,""week"":""32"",""id"":""chart""}]}","{""startTime"":1690228286459,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":8001,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2100,""week"":""50"",""id"":""chart""},{""time"":10841,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1625,""week"":""4"",""id"":""chart""}]}",1,simple,bar,4.2,0,2,2,3.725,1.8625,2840,15.0,1.0,0.0,0,1.0,1
2023-07-24 15:39:44,2023-07-24 16:03:39,0,100,1434,1,2023-07-24 16:03:40,R_BEqFvwMbrXIlSff,40.9476,-73.8624,EN,1,39.986,1,2.0,2,43.004,15.017000000000001,58,59,73,21.263,25.236,1,-3,7.16,1,-2,64.111,-3,6.7829999999999995,15.013,5,5,5,6,4,6,none,82.133,6,5,5,5,5,6,The visualization gave a detailed information ,295.519,4,,12.199000000000002,2,1,4,3,7,5,6,17.17,8,7,8,9,9,7,6,7,,21.475,4,4,3,3,4,3,12.635,7,3,18.342,2,1965,New York,7,1,1,,7,,,14,1,1,637.988,647660ef7bc13de7eaf0c76e,"{""startTime"":1690227899429,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690227982648,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690227790929,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":6,""label"":""tour_started""},{""time"":20330,""label"":""tour_next"",""step"":2},{""time"":22213,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690227882345,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}",1,moderate,line,3.5,0,0,0,0.0,0.0,0,15.0,0.5,0.5,0,0.5,2
2023-07-24 15:26:37,2023-07-24 16:03:53,0,100,2235,1,2023-07-24 16:03:53,R_3DwJjDINjQm02Q4,34.0544,-118.2441,EN,1,15.342,1,3.0,1,6.6,15.109000000000002,91,81,66,20.324,1535.644,1,-2,28.863000000000003,-3,1,78.273,1,25.219,15.01,6,6,6,6,6,6,,23.155,6,6,6,4,4,6,It seems the data accurately represents the number of covid infections,53.571999999999996,5,,11.142000000000001,2,7,3,4,1,5,6,17.177,4,7,7,7,7,5,9,9,,21.057,4,4,4,2,4,4,23.999000000000002,4,1,11.534,2,1973,California,6,2,1,,4,,,13,2,1,72.35600000000001,63f57759284ce2f495e4442d,"{""startTime"":1690228662217,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690228685972,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690227084688,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":9,""label"":""tour_started""},{""time"":4301,""label"":""tour_next"",""step"":5},{""time"":14920,""label"":""tour_back"",""step"":5},{""time"":18552,""label"":""tour_next"",""step"":5},{""time"":24341,""label"":""tour_back"",""step"":5},{""time"":36679,""label"":""tour_next"",""step"":5},{""time"":39378,""label"":""cleared_brush"",""using"":""click""},{""label"":""window_blurred"",""time"":1399614},{""label"":""window_focused"",""time"":1401539},{""time"":1407617,""label"":""tour_back"",""step"":5},{""time"":1410379,""label"":""hovered"",""timeHovered"":1498,""week"":""2021-07-26""},{""time"":1412710,""label"":""hovered"",""timeHovered"":1100,""week"":""2022-01-03""},{""time"":1416886,""label"":""tour_next"",""step"":5},{""time"":1423092,""label"":""tour_back"",""step"":5},{""time"":1413876,""label"":""hovered"",""timeHovered"":10300,""week"":""2021-12-27""},{""time"":1432742,""label"":""hovered"",""timeHovered"":1500,""week"":""2021-11-01""},{""time"":1434592,""label"":""hovered"",""timeHovered"":2100,""week"":""2021-10-18""},{""time"":1437634,""label"":""tour_next"",""step"":5},{""time"":1448068,""label"":""started_brush"",""startDate"":""2021-05-06"",""endDate"":""2022-02-10""},{""time"":1449652,""label"":""tour_next"",""step"":5},{""time"":1453322,""label"":""moved_brush"",""startDate"":""2021-05-06"",""endDate"":""2022-02-10""},{""time"":1455759,""label"":""moved_brush"",""startDate"":""2021-05-08"",""endDate"":""2022-02-13""},{""time"":1456595,""label"":""tour_next"",""step"":5},{""time"":1472298,""label"":""moved_brush"",""startDate"":""2021-05-08"",""endDate"":""2022-02-13""},{""time"":1476363,""label"":""moved_brush"",""startDate"":""2021-05-08"",""endDate"":""2022-02-13""},{""time"":1478885,""label"":""cleared_brush"",""using"":""click""},{""time"":1480101,""label"":""tour_next"",""step"":5},{""time"":1485211,""label"":""tour_end"",""step"":5},{""time"":1489859,""label"":""hovered"",""timeHovered"":26038,""week"":""2022-01-31""},{""time"":1517011,""label"":""hovered"",""timeHovered"":4551,""week"":""2021-07-26""},{""time"":1522211,""label"":""hovered"",""timeHovered"":1503,""week"":""2021-12-06""},{""time"":1524027,""label"":""hovered"",""timeHovered"":1289,""week"":""2022-01-17""},{""time"":1525811,""label"":""hovered"",""timeHovered"":2448,""week"":""2021-05-24""}]}","{""startTime"":1690228646585,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,line,3.7,0,0,0,0.0,0.0,0,15.0,0.5,0.5,1,1.0,3
2023-07-24 15:53:00,2023-07-24 16:04:05,0,100,665,1,2023-07-24 16:04:06,R_2CHtyPgqwQuHiJX,40.7123,-74.0068,EN,1,10.415999999999999,1,3.0,1,10.132,15.114,80,84,50,49.793,24.315,1,-3,66.134,-2,1,108.14399999999999,-1,25.545,15.027000000000001,6,5,6,5,6,6,,51.581,4,5,5,3,4,5,I think I would like to see the source,32.675,5,,11.284,2,7,3,4,1,5,6,26.52,5,6,8,6,7,6,9,8,,24.77,3,2,4,3,2,3,19.942999999999998,4,1,17.589000000000002,1,1964,New York,2,2,1,,7,,,8,4,1,78.38,5b4d39f2d4c93b00019c8217,"{""startTime"":1690228746746,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690228641654,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690228490452,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":30,""label"":""tour_started""},{""time"":14554,""label"":""tour_next"",""step"":2},{""time"":18984,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690228625078,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}",1,moderate,line,2.8,0,0,0,0.0,0.0,0,15.0,0.5,0.5,0,0.5,2
2023-07-24 15:53:06,2023-07-24 16:04:50,0,100,703,1,2023-07-24 16:04:50,R_yPbmIoFzSaDWZd7,32.8458,-83.6762,EN,1,7.356,1,4.0,2,5.627000000000001,15.114,92,100,88,32.86,82.304,-2,-2,76.993,-3,1,73.032,1,57.976000000000006,15.107000000000001,6,6,6,6,6,6,,28.006999999999998,7,7,7,2,7,7,"It's from the CDC, which at the time was keeping records on vaccinations and cases. During the pandemic, so much false information was being spread that the ONLY thing I trusted as science--the CDC and Dr. Fauci.",76.28,6,,22.925,2,7,3,4,1,5,6,14.019,2,6,8,7,9,5,10,10,Thank you!,26.621,5,5,5,2,5,5,14.02,3,1,10.582,2,1952,Georgia,7,2,1,,8,Macon,,11,4,1,98.647,5f0550bf5819b18476ee8343,"{""startTime"":1690228629472,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690228677197,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690228457611,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":6,""label"":""tour_started""},{""time"":19880,""label"":""hovered"",""timeHovered"":3533,""week"":""2021-10-11""},{""time"":24731,""label"":""hovered"",""timeHovered"":2532,""week"":""2022-01-10""},{""time"":29472,""label"":""tour_next"",""step"":2},{""time"":37039,""label"":""tour_end"",""step"":2},{""time"":42168,""label"":""hovered"",""timeHovered"":3753,""week"":""2021-04-12""},{""time"":47001,""label"":""hovered"",""timeHovered"":1945,""week"":""2021-04-12""},{""time"":49574,""label"":""hovered"",""timeHovered"":3764,""week"":""2021-04-12""},{""time"":55722,""label"":""hovered"",""timeHovered"":6126,""week"":""2021-08-23""},{""time"":68613,""label"":""hovered"",""timeHovered"":1351,""week"":""2022-01-10""},{""time"":70001,""label"":""hovered"",""timeHovered"":2760,""week"":""2022-01-10""},{""time"":73035,""label"":""hovered"",""timeHovered"":1001,""week"":""2022-01-10""},{""time"":74096,""label"":""hovered"",""timeHovered"":2964,""week"":""2022-01-10""}]}","{""startTime"":1690228613767,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":9603,""label"":""hovered"",""timeHovered"":1001,""week"":""2021-04-19""}]}",1,moderate,line,4.5,0,1,1,1.001,1.001,0,15.0,0.0,0.5,1,0.5,2
2023-07-24 15:40:32,2023-07-24 16:05:07,0,100,1474,1,2023-07-24 16:05:07,R_2ykGlEjkT7c6S8o,30.4042,-91.1431,EN,1,12.29,1,3.0,2,19.979,15.119000000000002,97,97,70,69.01,63.713,1,1,89.5,1,1,91.185,1,71.70100000000001,15.015999999999998,6,4,6,6,6,6,How does one know it is complete?,89.057,4,6,6,3,5,6,"It seems accurate, only those making graph know.",149.381,6,,27.493000000000002,2,7,3,4,1,5,6,36.34,3,6,6,9,9,7,10,9,,65.492,3,3,4,2,4,3,72.582,1,1,20.245,1,1940,Louisiana,7,2,1,,8,BATON ROUGE,,3,4,1,482.211,6151f8d17451289b4a59a6a8,"{""startTime"":1690227935555,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690228025115,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690227765992,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":8,""label"":""tour_started""},{""time"":15671,""label"":""hovered"",""timeHovered"":8784,""week"":""2021-11-08""},{""time"":26158,""label"":""tour_next"",""step"":2},{""time"":38944,""label"":""tour_end"",""step"":2},{""time"":40316,""label"":""hovered"",""timeHovered"":1142,""week"":""2021-12-20""},{""time"":42142,""label"":""hovered"",""timeHovered"":6322,""week"":""2021-12-27""},{""time"":49384,""label"":""hovered"",""timeHovered"":7551,""week"":""2022-02-07""}]}","{""startTime"":1690227920072,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}",1,simple,line,3.2,0,0,0,0.0,0.0,0,15.0,1.0,1.0,1,1.0,1
2023-07-24 15:27:50,2023-07-24 16:05:12,0,100,2241,1,2023-07-24 16:05:12,R_10I8kp9b8ewkWnG,32.2123,-110.87899999999999,EN,1,33.227,1,3.0,2,21.255,15.164000000000001,92,89,36,56.25899999999999,255.896,1,1,8.807,-2,1,98.839,1,154.16,15.107000000000001,6,6,6,6,6,6,,42.667,5,5,5,6,5,5,some of the line we conflicting and it was a bit difficult reading them,96.943,4,,20.301,2,7,3,4,1,5,6,110.595,6,6,8,8,9,10,9,10,,50.552,3,4,4,1,4,4,82.29799999999999,4,2,4.603,2,1959,Arizona,6,3,1,,3,,,4,2,2,245.31,64485d7e807fdd8adea9db1d,,"{""startTime"":1690227545595,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""label"":""window_focused"",""time"":84592},{""label"":""window_focused"",""time"":84592},{""label"":""window_blurred"",""time"":87086},{""label"":""window_focused"",""time"":246701}]}","{""startTime"":1690227090570,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":61,""label"":""tour_started""},{""time"":60378,""label"":""tour_next"",""step"":5},{""time"":144053,""label"":""started_brush"",""startDate"":""2021-08-02"",""endDate"":""2021-08-04""},{""time"":151848,""label"":""moved_brush"",""startDate"":""2021-04-10"",""endDate"":""2021-08-02""},{""time"":159813,""label"":""moved_brush"",""startDate"":""2021-08-02"",""endDate"":""2022-02-12""},{""time"":169674,""label"":""moved_brush"",""startDate"":""2021-08-02"",""endDate"":""2022-02-12""},{""time"":171939,""label"":""moved_brush"",""startDate"":""2021-07-27"",""endDate"":""2022-02-07""},{""time"":173800,""label"":""moved_brush"",""startDate"":""2021-08-02"",""endDate"":""2022-02-12""},{""time"":174179,""label"":""moved_brush"",""startDate"":""2021-08-02"",""endDate"":""2022-02-12""},{""time"":178845,""label"":""started_brush"",""startDate"":""2021-07-26"",""endDate"":""2021-08-13""},{""time"":179026,""label"":""moved_brush"",""startDate"":""2021-07-26"",""endDate"":""2021-08-13""},{""time"":181524,""label"":""started_brush"",""startDate"":""2021-08-31"",""endDate"":""2022-02-12""},{""time"":183714,""label"":""tour_next"",""step"":5},{""time"":198561,""label"":""moved_brush"",""startDate"":""2021-08-07"",""endDate"":""2022-01-20""},{""time"":201141,""label"":""moved_brush"",""startDate"":""2021-08-07"",""endDate"":""2022-02-12""},{""time"":202463,""label"":""tour_next"",""step"":5},{""time"":219828,""label"":""cleared_brush"",""using"":""click""},{""time"":219848,""label"":""cleared_brush"",""using"":""Escape""},{""time"":222328,""label"":""tour_next"",""step"":5},{""time"":251520,""label"":""tour_end"",""step"":5}]}","{""startTime"":1690227522536,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,line,3.3,0,0,0,0.0,0.0,0,15.0,1.0,0.5,1,1.0,3
2023-07-24 15:46:00,2023-07-24 16:05:34,0,100,1173,1,2023-07-24 16:05:35,R_116hBWhYBqIDksr,29.9915,-90.2469,EN,1,18.985,1,3.0,2,9.683,15.015999999999998,57,67,54,132.619,30.434,-2,1,112.98100000000001,1,-3,152.328,-3,226.02599999999998,15.114,5,5,5,6,6,5,,70.03399999999999,5,6,5,4,4,5,I think that it would be close if not exact.  ,51.702,5,,10.632,2,7,3,4,1,5,6,35.656,5,5,4,6,5,6,9,9,,56.191,2,2,2,4,2,3,32.439,3,2,14.078,2,1960,Louisiana,3,2,1,,9,,Kenner,8,4,1,98.8,5d321a7348bf98001646aeb2,"{""startTime"":1690228389472,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":37287,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1214,""week"":""4"",""id"":""chart""}]}","{""startTime"":1690228459883,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690228190053,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":6,""label"":""tour_started""},{""time"":12458,""label"":""tour_next"",""step"":2},{""time"":25307,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690228373985,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[]}",1,moderate,bar,2.5,0,0,0,0.0,0.0,0,15.0,0.5,0.5,0,0.5,2
