week_start,Years,SubmissionDate,State,State2,Week_Avg
2021-09-27,2021,29-Sep,MA,Massachusetts,235.1428571
2021-09-27,2021,29-Sep,MD,Maryland,160.7142857
2021-09-27,2021,29-Sep,ME,Maine,71.28571429
2021-09-27,2021,29-Sep,MI,Michigan,676.5714286
2021-09-27,2021,29-Sep,MN,Minnesota,294.5714286
2021-09-27,2021,29-Sep,MO,Missouri,265.5714286
2021-09-27,2021,29-Sep,MS,Mississippi,157.2857143
2021-09-27,2021,29-Sep,MT,Montana,190.5714286
2021-09-27,2021,29-Sep,NC,North Carolina,634.5714286
2021-09-27,2021,29-Sep,ND,North Dakota,108.4285714
2021-09-27,2021,29-Sep,NE,Nebraska,133.2857143
2021-09-27,2021,29-Sep,NH,New Hampshire,93.14285714
2021-09-27,2021,29-Sep,NJ,New Jersey,285.2857143
2021-09-27,2021,29-Sep,NM,New Mexico,90.42857143
2021-09-27,2021,29-Sep,NV,Nevada,114.2857143
2021-09-27,2021,29-Sep,NY,New York,546.5714286
2021-09-27,2021,29-Sep,OH,Ohio,923.2857143
2021-09-27,2021,29-Sep,OK,Oklahoma,268.5714286
2021-09-27,2021,29-Sep,OR,Oregon,284.7142857
2021-09-27,2021,29-Sep,PA,Pennsylvania,652.8571429
2021-09-27,2021,29-Sep,RI,Rhode Island,45.42857143
2021-09-27,2021,29-Sep,SC,South Carolina,293.2857143
2021-09-27,2021,29-Sep,SD,South Dakota,78.71428571
2021-09-27,2021,29-Sep,State,State2,138.2857143
2021-09-27,2021,29-Sep,TN,Tennessee,512
2021-09-27,2021,29-Sep,TX,Texas,1688.428571
2021-09-27,2021,29-Sep,UT,Utah,255.1428571
2021-09-27,2021,29-Sep,VA,Virginia,447.2857143
2021-09-27,2021,29-Sep,VT,Vermont,12
2021-09-27,2021,29-Sep,WA,Washington,392.7142857
2021-09-27,2021,29-Sep,WI,Wisconsin,481.8571429
2021-09-27,2021,29-Sep,WV,West Virginia,213.7142857
2021-09-27,2021,29-Sep,WY,Wyoming,76.42857143
2021-09-27,2021,30-Sep,AK,Alaska,176.7142857
2021-09-27,2021,30-Sep,AL,Alabama,270.8571429
2021-09-27,2021,30-Sep,AR,Arkansas,143.4285714
2021-09-27,2021,30-Sep,AZ,Arizona,392
2021-09-27,2021,30-Sep,CA,California,1460.142857
2021-09-27,2021,30-Sep,CO,Colorado,354.4285714
2021-09-27,2021,30-Sep,CT,Connecticut,23.57142857
2021-09-27,2021,30-Sep,DE,Delaware,73.14285714
2021-09-27,2021,30-Sep,FL,Florida,856.1428571
2021-09-27,2021,30-Sep,GA,Georgia,696.5714286
2021-09-27,2021,30-Sep,HI,Hawaii,46.71428571
2021-09-27,2021,30-Sep,IA,Iowa,251.5714286
2021-09-27,2021,30-Sep,ID,Idaho,272.1428571
2021-09-27,2021,30-Sep,IL,Illinois,477.7142857
2021-09-27,2021,30-Sep,IN,Indiana,485.5714286
2021-09-27,2021,30-Sep,KS,Kansas,169.1428571
2021-09-27,2021,30-Sep,KY,Kentucky,317.8571429
2021-09-27,2021,30-Sep,LA,Louisiana,124.5714286
2021-09-27,2021,30-Sep,MA,Massachusetts,233.1428571
2021-09-27,2021,30-Sep,MD,Maryland,211.2857143
2021-09-27,2021,30-Sep,ME,Maine,65.28571429
2021-09-27,2021,30-Sep,MI,Michigan,654.8571429
2021-09-27,2021,30-Sep,MN,Minnesota,410.5714286
2021-09-27,2021,30-Sep,MO,Missouri,269.8571429
2021-09-27,2021,30-Sep,MS,Mississippi,117.4285714
2021-09-27,2021,30-Sep,MT,Montana,172.7142857
2021-09-27,2021,30-Sep,NC,North Carolina,725.7142857
2021-09-27,2021,30-Sep,ND,North Dakota,92.85714286
2021-09-27,2021,30-Sep,NE,Nebraska,90
2021-09-27,2021,30-Sep,NH,New Hampshire,78.28571429
2021-09-27,2021,30-Sep,NJ,New Jersey,332.4285714
2021-09-27,2021,30-Sep,NM,New Mexico,143.8571429
2021-09-27,2021,30-Sep,NV,Nevada,162.8571429
2021-09-27,2021,30-Sep,NY,New York,482.5714286
2021-09-27,2021,30-Sep,OH,Ohio,932.8571429
2021-09-27,2021,30-Sep,OK,Oklahoma,207.4285714
2021-09-27,2021,30-Sep,OR,Oregon,267.1428571
2021-09-27,2021,30-Sep,PA,Pennsylvania,698.8571429
2021-09-27,2021,30-Sep,RI,Rhode Island,43.71428571
2021-09-27,2021,30-Sep,SC,South Carolina,313.8571429
2021-09-27,2021,30-Sep,SD,South Dakota,67.42857143
2021-09-27,2021,30-Sep,State,State2,176.7142857
2021-09-27,2021,30-Sep,TN,Tennessee,589.2857143
2021-09-27,2021,30-Sep,TX,Texas,1463.857143
2021-09-27,2021,30-Sep,UT,Utah,243.4285714
2021-09-27,2021,30-Sep,VA,Virginia,364.5714286
2021-09-27,2021,30-Sep,VT,Vermont,29.85714286
2021-09-27,2021,30-Sep,WA,Washington,419.1428571
2021-09-27,2021,30-Sep,WI,Wisconsin,387
2021-09-27,2021,30-Sep,WV,West Virginia,280.1428571
2021-09-27,2021,30-Sep,WY,Wyoming,91
2021-09-27,2021,01-Oct,AK,Alaska,143.5714286
2021-09-27,2021,01-Oct,AL,Alabama,203.1428571
2021-09-27,2021,01-Oct,AR,Arkansas,122.4285714
2021-09-27,2021,01-Oct,AZ,Arizona,520.2857143
2021-09-27,2021,01-Oct,CA,California,1124.142857
2021-09-27,2021,01-Oct,CO,Colorado,340
2021-09-27,2021,01-Oct,CT,Connecticut,103
2021-09-27,2021,01-Oct,DE,Delaware,90
2021-09-27,2021,01-Oct,FL,Florida,653.5714286
2021-09-27,2021,01-Oct,GA,Georgia,478.1428571
2021-09-27,2021,01-Oct,HI,Hawaii,51.28571429
2021-09-27,2021,01-Oct,IA,Iowa,251.5714286
2021-09-27,2021,01-Oct,ID,Idaho,254
2021-09-27,2021,01-Oct,IL,Illinois,479.4285714
2021-09-27,2021,01-Oct,IN,Indiana,453.4285714
2021-09-27,2021,01-Oct,KS,Kansas,169.1428571
2021-09-27,2021,01-Oct,KY,Kentucky,577.1428571
2021-09-27,2021,01-Oct,LA,Louisiana,196.1428571
2021-09-27,2021,01-Oct,MA,Massachusetts,235.4285714
2021-09-27,2021,01-Oct,MD,Maryland,218.5714286
2021-09-27,2021,01-Oct,ME,Maine,59.85714286
2021-09-27,2021,01-Oct,MI,Michigan,682
2021-09-27,2021,01-Oct,MN,Minnesota,528
2021-09-27,2021,01-Oct,MO,Missouri,246.2857143
2021-09-27,2021,01-Oct,MS,Mississippi,74.28571429
2021-09-27,2021,01-Oct,MT,Montana,138.8571429
2021-09-27,2021,01-Oct,NC,North Carolina,616.1428571
2021-09-27,2021,01-Oct,ND,North Dakota,101.5714286
2021-09-27,2021,01-Oct,NE,Nebraska,108.8571429
2021-09-27,2021,01-Oct,NH,New Hampshire,70.71428571
2021-09-27,2021,01-Oct,NJ,New Jersey,239
2021-09-27,2021,01-Oct,NM,New Mexico,113
2021-09-27,2021,01-Oct,NV,Nevada,144.2857143
2021-09-27,2021,01-Oct,NY,New York,561.1428571
2021-09-27,2021,01-Oct,OH,Ohio,890.5714286
2021-09-27,2021,01-Oct,OK,Oklahoma,219.5714286
2021-09-27,2021,01-Oct,OR,Oregon,236.4285714
2021-09-27,2021,01-Oct,PA,Pennsylvania,764.5714286
2021-09-27,2021,01-Oct,RI,Rhode Island,50.42857143
2021-09-27,2021,01-Oct,SC,South Carolina,406.4285714
2021-09-27,2021,01-Oct,SD,South Dakota,65.14285714
2021-09-27,2021,01-Oct,State,State2,143.5714286
2021-09-27,2021,01-Oct,TN,Tennessee,471.8571429
2021-09-27,2021,01-Oct,TX,Texas,1459.857143
2021-09-27,2021,01-Oct,UT,Utah,245
2021-09-27,2021,01-Oct,VA,Virginia,500.7142857
2021-09-27,2021,01-Oct,VT,Vermont,24.28571429
2021-09-27,2021,01-Oct,WA,Washington,471.5714286
2021-09-27,2021,01-Oct,WI,Wisconsin,574.7142857
2021-09-27,2021,01-Oct,WV,West Virginia,235
2021-09-27,2021,01-Oct,WY,Wyoming,81
2021-09-27,2021,02-Oct,AK,Alaska,104.1428571
2021-09-27,2021,02-Oct,AL,Alabama,125.4285714
2021-09-27,2021,02-Oct,AR,Arkansas,91.71428571
2021-09-27,2021,02-Oct,AZ,Arizona,420.2857143
2021-09-27,2021,02-Oct,CA,California,0
2021-09-27,2021,02-Oct,CO,Colorado,314.7142857
2021-09-27,2021,02-Oct,CT,Connecticut,52.14285714
2021-09-27,2021,02-Oct,DE,Delaware,90.57142857
2021-09-27,2021,02-Oct,FL,Florida,461
2021-09-27,2021,02-Oct,GA,Georgia,371
2021-09-27,2021,02-Oct,HI,Hawaii,38.42857143
2021-09-27,2021,02-Oct,IA,Iowa,158.4285714
2021-09-27,2021,02-Oct,ID,Idaho,130.2857143
2021-09-27,2021,02-Oct,IL,Illinois,339.8571429
2021-09-27,2021,02-Oct,IN,Indiana,289.7142857
2021-09-27,2021,02-Oct,KS,Kansas,86.42857143
2021-09-27,2021,02-Oct,KY,Kentucky,334.1428571
2021-09-27,2021,02-Oct,LA,Louisiana,82.14285714
2021-09-27,2021,02-Oct,MA,Massachusetts,159.4285714
2021-09-27,2021,02-Oct,MD,Maryland,183.8571429
2021-09-27,2021,02-Oct,ME,Maine,50
2021-09-27,2021,02-Oct,MI,Michigan,467.2857143
2021-09-27,2021,02-Oct,MN,Minnesota,168.2857143
2021-09-27,2021,02-Oct,MO,Missouri,144.2857143
2021-09-27,2021,02-Oct,MS,Mississippi,74.28571429
2021-09-27,2021,02-Oct,MT,Montana,70
2021-09-27,2021,02-Oct,NC,North Carolina,684.4285714
2021-09-27,2021,02-Oct,ND,North Dakota,19
2021-09-27,2021,02-Oct,NE,Nebraska,56
2021-09-27,2021,02-Oct,NH,New Hampshire,61.42857143
2021-09-27,2021,02-Oct,NJ,New Jersey,276.4285714
2021-09-27,2021,02-Oct,NM,New Mexico,83.85714286
2021-09-27,2021,02-Oct,NV,Nevada,89
2021-09-27,2021,02-Oct,NY,New York,476.5714286
2021-09-27,2021,02-Oct,OH,Ohio,870.5714286
2021-09-27,2021,02-Oct,OK,Oklahoma,142
2021-09-27,2021,02-Oct,OR,Oregon,155.2857143
2021-09-27,2021,02-Oct,PA,Pennsylvania,484.5714286
2021-09-27,2021,02-Oct,RI,Rhode Island,36.71428571
2021-09-27,2021,02-Oct,SC,South Carolina,404.8571429
2021-09-27,2021,02-Oct,SD,South Dakota,17.28571429
2021-09-27,2021,02-Oct,State,State2,104.1428571
2021-09-27,2021,02-Oct,TN,Tennessee,492.8571429
2021-09-27,2021,02-Oct,TX,Texas,1056.714286
2021-09-27,2021,02-Oct,UT,Utah,157.1428571
2021-09-27,2021,02-Oct,VA,Virginia,270.5714286
2021-09-27,2021,02-Oct,VT,Vermont,31.42857143
2021-09-27,2021,02-Oct,WA,Washington,446.4285714
2021-09-27,2021,02-Oct,WI,Wisconsin,312
2021-09-27,2021,02-Oct,WV,West Virginia,223.8571429
2021-09-27,2021,02-Oct,WY,Wyoming,38.57142857
2021-09-27,2021,03-Oct,AK,Alaska,104.1428571
2021-09-27,2021,03-Oct,AL,Alabama,101
2021-09-27,2021,03-Oct,AR,Arkansas,69.42857143
2021-09-27,2021,03-Oct,AZ,Arizona,322.1428571
2021-09-27,2021,03-Oct,CA,California,0
2021-09-27,2021,03-Oct,CO,Colorado,254.7142857
2021-09-27,2021,03-Oct,CT,Connecticut,52.14285714
2021-09-27,2021,03-Oct,DE,Delaware,57.57142857
2021-09-27,2021,03-Oct,FL,Florida,394.7142857
2021-09-27,2021,03-Oct,GA,Georgia,371
2021-09-27,2021,03-Oct,HI,Hawaii,39.42857143
2021-09-27,2021,03-Oct,IA,Iowa,158.4285714
2021-09-27,2021,03-Oct,ID,Idaho,48.42857143
2021-09-27,2021,03-Oct,IL,Illinois,339.8571429
2021-09-27,2021,03-Oct,IN,Indiana,289.7142857
2021-09-27,2021,03-Oct,KS,Kansas,86.42857143
2021-09-27,2021,03-Oct,KY,Kentucky,170.1428571
2021-09-27,2021,03-Oct,LA,Louisiana,82.14285714
2021-09-27,2021,03-Oct,MA,Massachusetts,159.4285714
2021-09-27,2021,03-Oct,MD,Maryland,156
2021-09-27,2021,03-Oct,ME,Maine,35.14285714
2021-09-27,2021,03-Oct,MI,Michigan,467.2857143
2021-09-27,2021,03-Oct,MN,Minnesota,168.2857143
2021-09-27,2021,03-Oct,MO,Missouri,108.8571429
2021-09-27,2021,03-Oct,MS,Mississippi,74.42857143
2021-09-27,2021,03-Oct,MT,Montana,70
2021-09-27,2021,03-Oct,NC,North Carolina,419.8571429
2021-09-27,2021,03-Oct,ND,North Dakota,19
2021-09-27,2021,03-Oct,NE,Nebraska,56
2021-09-27,2021,03-Oct,NH,New Hampshire,61.42857143
2021-09-27,2021,03-Oct,NJ,New Jersey,207.7142857
2021-09-27,2021,03-Oct,NM,New Mexico,83.85714286
2021-09-27,2021,03-Oct,NV,Nevada,89
2021-09-27,2021,03-Oct,NY,New York,485.1428571
2021-09-27,2021,03-Oct,OH,Ohio,492.1428571
2021-09-27,2021,03-Oct,OK,Oklahoma,142
2021-09-27,2021,03-Oct,OR,Oregon,155.2857143
2021-09-27,2021,03-Oct,PA,Pennsylvania,898.4285714
2021-09-27,2021,03-Oct,RI,Rhode Island,30.14285714
2021-09-27,2021,03-Oct,SC,South Carolina,345.1428571
2021-09-27,2021,03-Oct,SD,South Dakota,17.28571429
2021-09-27,2021,03-Oct,State,State2,104.1428571
2021-09-27,2021,03-Oct,TN,Tennessee,234.7142857
2021-09-27,2021,03-Oct,TX,Texas,382.4285714
2021-09-27,2021,03-Oct,UT,Utah,157.1428571
2021-09-27,2021,03-Oct,VA,Virginia,270.5714286
2021-09-27,2021,03-Oct,VT,Vermont,15.85714286
2021-09-27,2021,03-Oct,WA,Washington,283.4285714
2021-09-27,2021,03-Oct,WI,Wisconsin,312
2021-09-27,2021,03-Oct,WV,West Virginia,146.7142857
2021-09-27,2021,03-Oct,WY,Wyoming,38.57142857
2021-10-04,2021,04-Oct,AK,Alaska,104.1428571
2021-10-04,2021,04-Oct,AL,Alabama,219.8571429
2021-10-04,2021,04-Oct,AR,Arkansas,27.85714286
2021-10-04,2021,04-Oct,AZ,Arizona,301.8571429
2021-10-04,2021,04-Oct,CA,California,2714
2021-10-04,2021,04-Oct,CO,Colorado,197
2021-10-04,2021,04-Oct,CT,Connecticut,52.42857143
2021-10-04,2021,04-Oct,DE,Delaware,54.42857143
2021-10-04,2021,04-Oct,FL,Florida,536.4285714
2021-10-04,2021,04-Oct,GA,Georgia,371.4285714
2021-10-04,2021,04-Oct,HI,Hawaii,26.85714286
2021-10-04,2021,04-Oct,IA,Iowa,158.7142857
2021-10-04,2021,04-Oct,ID,Idaho,158.2857143
2021-10-04,2021,04-Oct,IL,Illinois,340.1428571
2021-10-04,2021,04-Oct,IN,Indiana,289.8571429
2021-10-04,2021,04-Oct,KS,Kansas,86.71428571
2021-10-04,2021,04-Oct,KY,Kentucky,170.4285714
2021-10-04,2021,04-Oct,LA,Louisiana,82.14285714
2021-10-04,2021,04-Oct,MA,Massachusetts,159.8571429
2021-10-04,2021,04-Oct,MD,Maryland,154
2021-10-04,2021,04-Oct,ME,Maine,35.57142857
2021-10-04,2021,04-Oct,MI,Michigan,467.7142857
2021-10-04,2021,04-Oct,MN,Minnesota,168.7142857
2021-10-04,2021,04-Oct,MO,Missouri,168.7142857
2021-10-04,2021,04-Oct,MS,Mississippi,135.2857143
2021-10-04,2021,04-Oct,MT,Montana,70.57142857
2021-10-04,2021,04-Oct,NC,North Carolina,316.4285714
2021-10-04,2021,04-Oct,ND,North Dakota,162.4285714
2021-10-04,2021,04-Oct,NE,Nebraska,56.28571429
2021-10-04,2021,04-Oct,NH,New Hampshire,61.57142857
2021-10-04,2021,04-Oct,NJ,New Jersey,178
2021-10-04,2021,04-Oct,NM,New Mexico,84
2021-10-04,2021,04-Oct,NV,Nevada,89.28571429
2021-10-04,2021,04-Oct,NY,New York,262
2021-10-04,2021,04-Oct,OH,Ohio,601.7142857
2021-10-04,2021,04-Oct,OK,Oklahoma,142.2857143
2021-10-04,2021,04-Oct,OR,Oregon,155.4285714
2021-10-04,2021,04-Oct,PA,Pennsylvania,627.8571429
2021-10-04,2021,04-Oct,RI,Rhode Island,29.28571429
2021-10-04,2021,04-Oct,SC,South Carolina,226.8571429
2021-10-04,2021,04-Oct,SD,South Dakota,17.57142857
2021-10-04,2021,04-Oct,State,State2,104.1428571
2021-10-04,2021,04-Oct,TN,Tennessee,167
2021-10-04,2021,04-Oct,TX,Texas,421.5714286
2021-10-04,2021,04-Oct,UT,Utah,157.1428571
2021-10-04,2021,04-Oct,VA,Virginia,271
2021-10-04,2021,04-Oct,VT,Vermont,26
2021-10-04,2021,04-Oct,WA,Washington,269.2857143
2021-10-04,2021,04-Oct,WI,Wisconsin,312
2021-10-04,2021,04-Oct,WV,West Virginia,120.8571429
2021-10-04,2021,04-Oct,WY,Wyoming,38.57142857
2021-10-04,2021,05-Oct,AK,Alaska,117.1428571
2021-10-04,2021,05-Oct,AL,Alabama,188.2857143
2021-10-04,2021,05-Oct,AR,Arkansas,106.7142857
2021-10-04,2021,05-Oct,AZ,Arizona,322
2021-10-04,2021,05-Oct,CA,California,536
2021-10-04,2021,05-Oct,CO,Colorado,270.7142857
2021-10-04,2021,05-Oct,CT,Connecticut,58.71428571
2021-10-04,2021,05-Oct,DE,Delaware,38.57142857
2021-10-04,2021,05-Oct,FL,Florida,548.5714286
2021-10-04,2021,05-Oct,GA,Georgia,410.8571429
2021-10-04,2021,05-Oct,HI,Hawaii,12.42857143
2021-10-04,2021,05-Oct,IA,Iowa,349.1428571
2021-10-04,2021,05-Oct,ID,Idaho,262.1428571
2021-10-04,2021,05-Oct,IL,Illinois,436.8571429
2021-10-04,2021,05-Oct,IN,Indiana,300.2857143
2021-10-04,2021,05-Oct,KS,Kansas,165.1428571
2021-10-04,2021,05-Oct,KY,Kentucky,353.8571429
2021-10-04,2021,05-Oct,LA,Louisiana,145.7142857
2021-10-04,2021,05-Oct,MA,Massachusetts,191.4285714
2021-10-04,2021,05-Oct,MD,Maryland,92.71428571
2021-10-04,2021,05-Oct,ME,Maine,65.71428571
2021-10-04,2021,05-Oct,MI,Michigan,621.7142857
2021-10-04,2021,05-Oct,MN,Minnesota,1017.714286
2021-10-04,2021,05-Oct,MO,Missouri,276
2021-10-04,2021,05-Oct,MS,Mississippi,119.1428571
2021-10-04,2021,05-Oct,MT,Montana,180
2021-10-04,2021,05-Oct,NC,North Carolina,413.8571429
2021-10-04,2021,05-Oct,ND,North Dakota,115.1428571
2021-10-04,2021,05-Oct,NE,Nebraska,120.4285714
2021-10-04,2021,05-Oct,NH,New Hampshire,56.57142857
2021-10-04,2021,05-Oct,NJ,New Jersey,235.4285714
2021-10-04,2021,05-Oct,NM,New Mexico,76.85714286
2021-10-04,2021,05-Oct,NV,Nevada,18
2021-10-04,2021,05-Oct,NY,New York,389.1428571
2021-10-04,2021,05-Oct,OH,Ohio,790.4285714
2021-10-04,2021,05-Oct,OK,Oklahoma,156.5714286
2021-10-04,2021,05-Oct,OR,Oregon,232.4285714
2021-10-04,2021,05-Oct,PA,Pennsylvania,574.1428571
2021-10-04,2021,05-Oct,RI,Rhode Island,34
2021-10-04,2021,05-Oct,SC,South Carolina,192.5714286
2021-10-04,2021,05-Oct,SD,South Dakota,107.8571429
2021-10-04,2021,05-Oct,State,State2,117.1428571
2021-10-04,2021,05-Oct,TN,Tennessee,445
2021-10-04,2021,05-Oct,TX,Texas,1430.285714
2021-10-04,2021,05-Oct,UT,Utah,180.5714286
2021-10-04,2021,05-Oct,VA,Virginia,559.8571429
2021-10-04,2021,05-Oct,VT,Vermont,10.57142857
2021-10-04,2021,05-Oct,WA,Washington,342
2021-10-04,2021,05-Oct,WI,Wisconsin,685.5714286
2021-10-04,2021,05-Oct,WV,West Virginia,123.4285714
2021-10-04,2021,05-Oct,WY,Wyoming,76.85714286
2021-10-04,2021,06-Oct,AK,Alaska,121.5714286
2021-10-04,2021,06-Oct,AL,Alabama,186.2857143
2021-10-04,2021,06-Oct,AR,Arkansas,126
2021-10-04,2021,06-Oct,AZ,Arizona,291.5714286
2021-10-04,2021,06-Oct,CA,California,769.4285714
2021-10-04,2021,06-Oct,CO,Colorado,290.4285714
2021-10-04,2021,06-Oct,CT,Connecticut,53.85714286
2021-10-04,2021,06-Oct,DE,Delaware,63.42857143
2021-10-04,2021,06-Oct,FL,Florida,570.7142857
2021-10-04,2021,06-Oct,GA,Georgia,129.5714286
2021-10-04,2021,06-Oct,HI,Hawaii,23.42857143
2021-10-04,2021,06-Oct,IA,Iowa,53.85714286
2021-10-04,2021,06-Oct,ID,Idaho,195.2857143
2021-10-04,2021,06-Oct,IL,Illinois,418.8571429
2021-10-04,2021,06-Oct,IN,Indiana,376.1428571
2021-10-04,2021,06-Oct,KS,Kansas,165.1428571
2021-10-04,2021,06-Oct,KY,Kentucky,361.1428571
2021-10-04,2021,06-Oct,LA,Louisiana,131.4285714
2021-10-04,2021,06-Oct,MA,Massachusetts,235.5714286
2021-10-04,2021,06-Oct,MD,Maryland,153.8571429
2021-10-04,2021,06-Oct,ME,Maine,63.14285714
2021-10-04,2021,06-Oct,MI,Michigan,759.7142857
2021-10-04,2021,06-Oct,MN,Minnesota,554.7142857
2021-10-04,2021,06-Oct,MO,Missouri,222.5714286
2021-10-04,2021,06-Oct,MS,Mississippi,158.8571429
2021-10-04,2021,06-Oct,MT,Montana,191.4285714
2021-10-04,2021,06-Oct,NC,North Carolina,511.1428571
2021-10-04,2021,06-Oct,ND,North Dakota,100.7142857
2021-10-04,2021,06-Oct,NE,Nebraska,123.1428571
2021-10-04,2021,06-Oct,NH,New Hampshire,69.14285714
2021-10-04,2021,06-Oct,NJ,New Jersey,264.5714286
2021-10-04,2021,06-Oct,NM,New Mexico,118.8571429
2021-10-04,2021,06-Oct,NV,Nevada,105.4285714
2021-10-04,2021,06-Oct,NY,New York,610.1428571
2021-10-04,2021,06-Oct,OH,Ohio,899.4285714
2021-10-04,2021,06-Oct,OK,Oklahoma,222.7142857
2021-10-04,2021,06-Oct,OR,Oregon,218.8571429
2021-10-04,2021,06-Oct,PA,Pennsylvania,722.5714286
2021-10-04,2021,06-Oct,RI,Rhode Island,42.28571429
2021-10-04,2021,06-Oct,SC,South Carolina,212.5714286
2021-10-04,2021,06-Oct,SD,South Dakota,57.28571429
2021-10-04,2021,06-Oct,State,State2,121.5714286
2021-10-04,2021,06-Oct,TN,Tennessee,440.8571429
2021-10-04,2021,06-Oct,TX,Texas,1795.142857
2021-10-04,2021,06-Oct,UT,Utah,282.1428571
2021-10-04,2021,06-Oct,VA,Virginia,412.2857143
2021-10-04,2021,06-Oct,VT,Vermont,16.71428571
2021-10-04,2021,06-Oct,WA,Washington,370.4285714
2021-10-04,2021,06-Oct,WI,Wisconsin,391.7142857
2021-10-04,2021,06-Oct,WV,West Virginia,199.7142857
2021-10-04,2021,06-Oct,WY,Wyoming,80.85714286
2021-10-04,2021,07-Oct,AK,Alaska,119.2857143
2021-10-04,2021,07-Oct,AL,Alabama,157.4285714
2021-10-04,2021,07-Oct,AR,Arkansas,127.5714286
2021-10-04,2021,07-Oct,AZ,Arizona,361.2857143
2021-10-04,2021,07-Oct,CA,California,1205.714286
2021-10-04,2021,07-Oct,CO,Colorado,421.2857143
2021-10-04,2021,07-Oct,CT,Connecticut,78.28571429
2021-10-04,2021,07-Oct,DE,Delaware,67.28571429
2021-10-04,2021,07-Oct,FL,Florida,567.2857143
2021-10-04,2021,07-Oct,GA,Georgia,821.8571429
2021-10-04,2021,07-Oct,HI,Hawaii,39.71428571
2021-10-04,2021,07-Oct,IA,Iowa,219
2021-10-04,2021,07-Oct,ID,Idaho,188.7142857
2021-10-04,2021,07-Oct,IL,Illinois,481.5714286
2021-10-04,2021,07-Oct,IN,Indiana,314
2021-10-04,2021,07-Oct,KS,Kansas,157.8571429
2021-10-04,2021,07-Oct,KY,Kentucky,328.2857143
2021-10-04,2021,07-Oct,LA,Louisiana,138.7142857
2021-10-04,2021,07-Oct,MA,Massachusetts,246
2021-10-04,2021,07-Oct,MD,Maryland,199.7142857
2021-10-04,2021,07-Oct,ME,Maine,69.42857143
2021-10-04,2021,07-Oct,MI,Michigan,743.7142857
2021-10-04,2021,07-Oct,MN,Minnesota,381
2021-10-04,2021,07-Oct,MO,Missouri,227.8571429
2021-10-04,2021,07-Oct,MS,Mississippi,85.85714286
2021-10-04,2021,07-Oct,MT,Montana,184.7142857
2021-10-04,2021,07-Oct,NC,North Carolina,552.1428571
2021-10-04,2021,07-Oct,ND,North Dakota,99
2021-10-04,2021,07-Oct,NE,Nebraska,118
2021-10-04,2021,07-Oct,NH,New Hampshire,89.71428571
2021-10-04,2021,07-Oct,NJ,New Jersey,295
2021-10-04,2021,07-Oct,NM,New Mexico,146.1428571
2021-10-04,2021,07-Oct,NV,Nevada,106.4285714
2021-10-04,2021,07-Oct,NY,New York,525.4285714
2021-10-04,2021,07-Oct,OH,Ohio,901.4285714
2021-10-04,2021,07-Oct,OK,Oklahoma,245.7142857
2021-10-04,2021,07-Oct,OR,Oregon,203.7142857
2021-10-04,2021,07-Oct,PA,Pennsylvania,831.2857143
2021-10-04,2021,07-Oct,RI,Rhode Island,37.14285714
2021-10-04,2021,07-Oct,SC,South Carolina,272.2857143
2021-10-04,2021,07-Oct,SD,South Dakota,67.71428571
2021-10-04,2021,07-Oct,State,State2,119.2857143
2021-10-04,2021,07-Oct,TN,Tennessee,349.8571429
2021-10-04,2021,07-Oct,TX,Texas,1156.428571
2021-10-04,2021,07-Oct,UT,Utah,257.8571429
2021-10-04,2021,07-Oct,VA,Virginia,405.1428571
2021-10-04,2021,07-Oct,VT,Vermont,39.42857143
2021-10-04,2021,07-Oct,WA,Washington,420.5714286
2021-10-04,2021,07-Oct,WI,Wisconsin,459
2021-10-04,2021,07-Oct,WV,West Virginia,217.8571429
2021-10-04,2021,07-Oct,WY,Wyoming,97.28571429
2021-10-04,2021,08-Oct,AK,Alaska,117.7142857
2021-10-04,2021,08-Oct,AL,Alabama,144.2857143
2021-10-04,2021,08-Oct,AR,Arkansas,105.5714286
2021-10-04,2021,08-Oct,AZ,Arizona,386
2021-10-04,2021,08-Oct,CA,California,958.5714286
2021-10-04,2021,08-Oct,CO,Colorado,416.4285714
2021-10-04,2021,08-Oct,CT,Connecticut,72.71428571
2021-10-04,2021,08-Oct,DE,Delaware,71.28571429
2021-10-04,2021,08-Oct,FL,Florida,469.5714286
2021-10-04,2021,08-Oct,GA,Georgia,467.7142857
2021-10-04,2021,08-Oct,HI,Hawaii,27.42857143
2021-10-04,2021,08-Oct,IA,Iowa,219.2857143
2021-10-04,2021,08-Oct,ID,Idaho,240.2857143
2021-10-04,2021,08-Oct,IL,Illinois,392
2021-10-04,2021,08-Oct,IN,Indiana,492
2021-10-04,2021,08-Oct,KS,Kansas,158
2021-10-04,2021,08-Oct,KY,Kentucky,246.8571429
2021-10-04,2021,08-Oct,LA,Louisiana,112.4285714
2021-10-04,2021,08-Oct,MA,Massachusetts,260.5714286
2021-10-04,2021,08-Oct,MD,Maryland,168
2021-10-04,2021,08-Oct,ME,Maine,68.42857143
2021-10-04,2021,08-Oct,MI,Michigan,702.2857143
2021-10-04,2021,08-Oct,MN,Minnesota,520.7142857
2021-10-04,2021,08-Oct,MO,Missouri,184
2021-10-04,2021,08-Oct,MS,Mississippi,49.42857143
2021-10-04,2021,08-Oct,MT,Montana,186.8571429
2021-10-04,2021,08-Oct,NC,North Carolina,608
2021-10-04,2021,08-Oct,ND,North Dakota,78.85714286
