State,State_short,Max_Week_Day,Week,Year,New_Case,New_Death,Share_Vaccination,New_Case_per_100,New_Death_per_100
Pennsylvania,PA,2021-11-15,47,2021,40656,552,83.6,0.40656,0.00552
California,CA,2021-11-15,47,2021,29963,564,77.6,0.29963,0.00564
Texas,TX,2021-11-15,47,2021,22880,583,63.3,0.2288,0.00583
Wyoming,WY,2021-11-22,48,2021,946,0,53.2,0.00946,0
Vermont,VT,2021-11-22,48,2021,2097,6,84.6,0.02097,0.00006
Missouri,MO,2021-11-22,48,2021,10286,9,59.4,0.10286,0.00009
Mississippi,MS,2021-11-22,48,2021,2475,10,53.7,0.02475,0.0001
Rhode Island,RI,2021-11-22,48,2021,3059,11,82.4,0.03059,0.00011
Hawaii,HI,2021-11-22,48,2021,570,13,81.7,0.0057,0.00013
Delaware,DE,2021-11-22,48,2021,2442,14,71.4,0.02442,0.00014
South Dakota,SD,2021-11-22,48,2021,1917,15,66.3,0.01917,0.00015
Alaska,AK,2021-11-22,48,2021,1975,15,62.3,0.01975,0.00015
Connecticut,CT,2021-11-22,48,2021,5555,15,83.3,0.05555,0.00015
New Hampshire,NH,2021-11-22,48,2021,7643,21,86.3,0.07643,0.00021
North Dakota,ND,2021-11-22,48,2021,2755,25,57.6,0.02755,0.00025
Louisiana,LA,2021-11-22,48,2021,2471,28,55.3,0.02471,0.00028
Maine,ME,2021-11-22,48,2021,4363,32,81.4,0.04363,0.00032
Nebraska,NE,2021-11-22,48,2021,5329,38,63.7,0.05329,0.00038
Kansas,KS,2021-11-22,48,2021,7849,39,65.7,0.07849,0.00039
Arkansas,AR,2021-11-22,48,2021,3347,41,60,0.03347,0.00041
New Mexico,NM,2021-11-22,48,2021,9181,47,76,0.09181,0.00047
Idaho,ID,2021-11-22,48,2021,2466,53,50.5,0.02466,0.00053
Nevada,NV,2021-11-22,48,2021,4320,54,65.9,0.0432,0.00054
Maryland,MD,2021-11-22,48,2021,6286,57,76.4,0.06286,0.00057
Utah,UT,2021-11-22,48,2021,9201,59,63.7,0.09201,0.00059
Alabama,AL,2021-11-22,48,2021,2475,62,56.2,0.02475,0.00062
Massachusetts,MA,2021-11-22,48,2021,18972,83,85,0.18972,0.00083
Montana,MT,2021-11-22,48,2021,2058,84,59.4,0.02058,0.00084
New Jersey,NJ,2021-11-22,48,2021,14978,85,78.4,0.14978,0.00085
South Carolina,SC,2021-11-22,48,2021,4703,86,59.8,0.04703,0.00086
Iowa,IA,2021-11-22,48,2021,9221,86,62.2,0.09221,0.00086
West Virginia,WV,2021-11-22,48,2021,4522,91,53.8,0.04522,0.00091
Washington,WA,2021-11-22,48,2021,7895,98,72.3,0.07895,0.00098
Illinois,IL,2021-11-22,48,2021,32590,101,68.7,0.3259,0.00101
Kentucky,KY,2021-11-22,48,2021,9568,107,59.9,0.09568,0.00107
Oklahoma,OK,2021-11-22,48,2021,5833,116,62.3,0.05833,0.00116
North Carolina,NC,2021-11-22,48,2021,11873,126,69.4,0.11873,0.00126
Wisconsin,WI,2021-11-22,48,2021,22576,128,65.4,0.22576,0.00128
Virginia,VA,2021-11-22,48,2021,9788,134,74.9,0.09788,0.00134
Tennessee,TN,2021-11-22,48,2021,7435,137,56.5,0.07435,0.00137
Indiana,IN,2021-11-22,48,2021,22622,139,55.5,0.22622,0.00139
Florida,FL,2021-11-22,48,2021,8898,155,71.3,0.08898,0.00155
New York,NY,2021-11-22,48,2021,34359,180,77.5,0.34359,0.0018
Minnesota,MN,2021-11-22,48,2021,24026,183,68.5,0.24026,0.00183
Georgia,GA,2021-11-22,48,2021,6942,196,58.6,0.06942,0.00196
Oregon,OR,2021-11-22,48,2021,4971,202,71,0.04971,0.00202
Texas,TX,2021-11-22,48,2021,15809,212,63.7,0.15809,0.00212
Colorado,CO,2021-11-22,48,2021,15576,222,70.9,0.15576,0.00222
Michigan,MI,2021-11-22,48,2021,55500,228,60.8,0.555,0.00228
Arizona,AZ,2021-11-22,48,2021,24325,285,63.8,0.24325,0.00285
Pennsylvania,PA,2021-11-22,48,2021,40991,340,84.3,0.40991,0.0034
California,CA,2021-11-22,48,2021,35155,365,78.2,0.35155,0.00365
Ohio,OH,2021-11-22,48,2021,34426,420,58,0.34426,0.0042
Alaska,AK,2021-11-29,49,2021,1866,6,63.4,0.01866,0.00006
Vermont,VT,2021-11-29,49,2021,2767,9,86.1,0.02767,0.00009
Mississippi,MS,2021-11-29,49,2021,2281,15,54.1,0.02281,0.00015
Hawaii,HI,2021-11-29,49,2021,737,17,82.6,0.00737,0.00017
Delaware,DE,2021-11-29,49,2021,3528,21,73.5,0.03528,0.00021
Rhode Island,RI,2021-11-29,49,2021,5538,22,84,0.05538,0.00022
Maine,ME,2021-11-29,49,2021,7193,33,82.6,0.07193,0.00033
Nebraska,NE,2021-11-29,49,2021,6039,34,64.5,0.06039,0.00034
South Dakota,SD,2021-11-29,49,2021,3979,37,67.8,0.03979,0.00037
North Dakota,ND,2021-11-29,49,2021,3446,38,58.5,0.03446,0.00038
Louisiana,LA,2021-11-29,49,2021,2988,49,55.9,0.02988,0.00049
Oklahoma,OK,2021-11-29,49,2021,6809,49,63.5,0.06809,0.00049
New Hampshire,NH,2021-11-29,49,2021,7118,56,89.1,0.07118,0.00056
Kansas,KS,2021-11-29,49,2021,10841,57,66.7,0.10841,0.00057
Connecticut,CT,2021-11-29,49,2021,6802,60,84.7,0.06802,0.0006
Alabama,AL,2021-11-29,49,2021,3828,62,56.9,0.03828,0.00062
Arkansas,AR,2021-11-29,49,2021,5760,68,60.8,0.0576,0.00068
Idaho,ID,2021-11-29,49,2021,3107,71,51,0.03107,0.00071
Maryland,MD,2021-11-29,49,2021,9380,73,77.5,0.0938,0.00073
Utah,UT,2021-11-29,49,2021,9822,77,65.1,0.09822,0.00077
Wyoming,WY,2021-11-29,49,2021,1548,81,54.1,0.01548,0.00081
Iowa,IA,2021-11-29,49,2021,11765,91,63,0.11765,0.00091
South Carolina,SC,2021-11-29,49,2021,5984,93,60.7,0.05984,0.00093
New Mexico,NM,2021-11-29,49,2021,9402,97,77.4,0.09402,0.00097
Nevada,NV,2021-11-29,49,2021,4197,98,66.8,0.04197,0.00098
Montana,MT,2021-11-29,49,2021,2165,108,60.3,0.02165,0.00108
Virginia,VA,2021-11-29,49,2021,14332,108,76.1,0.14332,0.00108
New Jersey,NJ,2021-11-29,49,2021,23888,117,79.9,0.23888,0.00117
Missouri,MO,2021-11-29,49,2021,17099,125,60.3,0.17099,0.00125
North Carolina,NC,2021-11-29,49,2021,19993,126,71.3,0.19993,0.00126
Oregon,OR,2021-11-29,49,2021,5536,127,71.9,0.05536,0.00127
Kentucky,KY,2021-11-29,49,2021,16170,132,60.7,0.1617,0.00132
Massachusetts,MA,2021-11-29,49,2021,26139,138,86.5,0.26139,0.00138
West Virginia,WV,2021-11-29,49,2021,7058,145,69.3,0.07058,0.00145
Florida,FL,2021-11-29,49,2021,13296,171,72.2,0.13296,0.00171
Wisconsin,WI,2021-11-29,49,2021,29397,190,66.2,0.29397,0.0019
Washington,WA,2021-11-29,49,2021,11055,205,73.3,0.11055,0.00205
Colorado,CO,2021-11-29,49,2021,18800,244,71.9,0.188,0.00244
New York,NY,2021-11-29,49,2021,46738,251,79.1,0.46738,0.00251
Illinois,IL,2021-11-29,49,2021,38620,263,69.6,0.3862,0.00263
Minnesota,MN,2021-11-29,49,2021,31702,278,69.5,0.31702,0.00278
Georgia,GA,2021-11-29,49,2021,7284,297,59.4,0.07284,0.00297
Indiana,IN,2021-11-29,49,2021,26263,326,56.1,0.26263,0.00326
Arizona,AZ,2021-11-29,49,2021,25660,337,64.8,0.2566,0.00337
Ohio,OH,2021-11-29,49,2021,52173,368,58.8,0.52173,0.00368
Tennessee,TN,2021-11-29,49,2021,12540,456,57.2,0.1254,0.00456
Michigan,MI,2021-11-29,49,2021,53406,478,61.6,0.53406,0.00478
Texas,TX,2021-11-29,49,2021,31020,575,64.5,0.3102,0.00575
Pennsylvania,PA,2021-11-29,49,2021,51317,608,82.4,0.51317,0.00608
California,CA,2021-11-29,49,2021,35344,681,79.5,0.35344,0.00681
Oklahoma,OK,2021-12-06,50,2021,6837,0,64.2,0.06837,0
Alaska,AK,2021-12-06,50,2021,1417,3,64,0.01417,0.00003
Rhode Island,RI,2021-12-06,50,2021,6043,16,85.5,0.06043,0.00016
Vermont,VT,2021-12-06,50,2021,2832,18,87,0.02832,0.00018
Hawaii,HI,2021-12-06,50,2021,813,21,83.4,0.00813,0.00021
Delaware,DE,2021-12-06,50,2021,4147,24,74.7,0.04147,0.00024
Mississippi,MS,2021-12-06,50,2021,3611,30,54.7,0.03611,0.0003
Maine,ME,2021-12-06,50,2021,6537,31,83.6,0.06537,0.00031
North Dakota,ND,2021-12-06,50,2021,2459,33,61,0.02459,0.00033
South Dakota,SD,2021-12-06,50,2021,2977,41,68.9,0.02977,0.00041
New Hampshire,NH,2021-12-06,50,2021,8882,42,91.6,0.08882,0.00042
Wyoming,WY,2021-12-06,50,2021,1050,44,54.6,0.0105,0.00044
Connecticut,CT,2021-12-06,50,2021,14148,47,86,0.14148,0.00047
Louisiana,LA,2021-12-06,50,2021,3146,51,56.4,0.03146,0.00051
Alabama,AL,2021-12-06,50,2021,4119,54,57.5,0.04119,0.00054
Idaho,ID,2021-12-06,50,2021,2823,59,51.4,0.02823,0.00059
New Mexico,NM,2021-12-06,50,2021,9258,65,78.4,0.09258,0.00065
Utah,UT,2021-12-06,50,2021,8729,76,65.9,0.08729,0.00076
Montana,MT,2021-12-06,50,2021,1482,82,60.9,0.01482,0.00082
Nebraska,NE,2021-12-06,50,2021,7931,83,65.1,0.07931,0.00083
Kansas,KS,2021-12-06,50,2021,11630,100,67.5,0.1163,0.001
South Carolina,SC,2021-12-06,50,2021,7205,101,61.4,0.07205,0.00101
Iowa,IA,2021-12-06,50,2021,11664,105,63.6,0.11664,0.00105
Maryland,MD,2021-12-06,50,2021,8894,107,78.3,0.08894,0.00107
New Jersey,NJ,2021-12-06,50,2021,30369,116,81,0.30369,0.00116
Nevada,NV,2021-12-06,50,2021,4932,119,67.7,0.04932,0.00119
Arkansas,AR,2021-12-06,50,2021,5235,119,61.6,0.05235,0.00119
West Virginia,WV,2021-12-06,50,2021,6725,123,89,0.06725,0.00123
Missouri,MO,2021-12-06,50,2021,18969,124,61.1,0.18969,0.00124
Kentucky,KY,2021-12-06,50,2021,15841,137,61.4,0.15841,0.00137
Oregon,OR,2021-12-06,50,2021,5619,138,72.6,0.05619,0.00138
Washington,WA,2021-12-06,50,2021,9211,141,74.1,0.09211,0.00141
Massachusetts,MA,2021-12-06,50,2021,33745,145,87.7,0.33745,0.00145
North Carolina,NC,2021-12-06,50,2021,21725,146,72.9,0.21725,0.00146
Virginia,VA,2021-12-06,50,2021,16342,165,77,0.16342,0.00165
Georgia,GA,2021-12-06,50,2021,9871,168,59.9,0.09871,0.00168
Florida,FL,2021-12-06,50,2021,15836,172,72.9,0.15836,0.00172
Wisconsin,WI,2021-12-06,50,2021,26406,252,66.9,0.26406,0.00252
Minnesota,MN,2021-12-06,50,2021,29848,256,70.1,0.29848,0.00256
Colorado,CO,2021-12-06,50,2021,14556,283,72.8,0.14556,0.00283
New York,NY,2021-12-06,50,2021,49883,292,80.8,0.49883,0.00292
Indiana,IN,2021-12-06,50,2021,32564,302,56.7,0.32564,0.00302
Tennessee,TN,2021-12-06,50,2021,12625,305,57.7,0.12625,0.00305
Illinois,IL,2021-12-06,50,2021,49668,321,70.6,0.49668,0.00321
Texas,TX,2021-12-06,50,2021,31731,408,65.2,0.31731,0.00408
Michigan,MI,2021-12-06,50,2021,50253,423,62.1,0.50253,0.00423
Arizona,AZ,2021-12-06,50,2021,24724,460,65.6,0.24724,0.0046
California,CA,2021-12-06,50,2021,48311,463,80.5,0.48311,0.00463
Ohio,OH,2021-12-06,50,2021,50770,520,59.4,0.5077,0.0052
Pennsylvania,PA,2021-12-06,50,2021,56291,712,83.7,0.56291,0.00712
Alaska,AK,2021-12-13,51,2021,1198,4,64.4,0.01198,0.00004
Vermont,VT,2021-12-13,51,2021,2692,14,88,0.02692,0.00014
Hawaii,HI,2021-12-13,51,2021,2701,17,83.8,0.02701,0.00017
Delaware,DE,2021-12-13,51,2021,4788,24,75.6,0.04788,0.00024
Mississippi,MS,2021-12-13,51,2021,3340,27,55.2,0.0334,0.00027
Wyoming,WY,2021-12-13,51,2021,722,30,55.2,0.00722,0.0003
Connecticut,CT,2021-12-13,51,2021,16143,30,87,0.16143,0.0003
North Dakota,ND,2021-12-13,51,2021,2163,32,61.6,0.02163,0.00032
South Dakota,SD,2021-12-13,51,2021,2407,35,69.6,0.02407,0.00035
Nebraska,NE,2021-12-13,51,2021,5435,35,65.6,0.05435,0.00035
Rhode Island,RI,2021-12-13,51,2021,7355,35,86.8,0.07355,0.00035
Idaho,ID,2021-12-13,51,2021,2275,39,51.7,0.02275,0.00039
Louisiana,LA,2021-12-13,51,2021,4733,47,56.7,0.04733,0.00047
New Hampshire,NH,2021-12-13,51,2021,8600,55,94.4,0.086,0.00055
Montana,MT,2021-12-13,51,2021,1046,56,61.5,0.01046,0.00056
Oklahoma,OK,2021-12-13,51,2021,6841,64,64.9,0.06841,0.00064
Utah,UT,2021-12-13,51,2021,7016,64,66.5,0.07016,0.00064
Alabama,AL,2021-12-13,51,2021,5684,67,57.9,0.05684,0.00067
Maine,ME,2021-12-13,51,2021,6371,74,84.6,0.06371,0.00074
South Carolina,SC,2021-12-13,51,2021,7599,74,61.9,0.07599,0.00074
West Virginia,WV,2021-12-13,51,2021,7338,79,89.7,0.07338,0.00079
Kansas,KS,2021-12-13,51,2021,11680,79,68.2,0.1168,0.00079
Nevada,NV,2021-12-13,51,2021,5204,89,68.4,0.05204,0.00089
Arkansas,AR,2021-12-13,51,2021,5034,102,62,0.05034,0.00102
New Mexico,NM,2021-12-13,51,2021,7012,105,79.4,0.07012,0.00105
Washington,WA,2021-12-13,51,2021,10804,120,74.7,0.10804,0.0012
Iowa,IA,2021-12-13,51,2021,10742,130,64.1,0.10742,0.0013
Maryland,MD,2021-12-13,51,2021,16753,140,79.1,0.16753,0.0014
New Jersey,NJ,2021-12-13,51,2021,38771,140,82.1,0.38771,0.0014
Oregon,OR,2021-12-13,51,2021,5104,150,73.2,0.05104,0.0015
Missouri,MO,2021-12-13,51,2021,20696,156,61.6,0.20696,0.00156
Florida,FL,2021-12-13,51,2021,49560,160,73.5,0.4956,0.0016
North Carolina,NC,2021-12-13,51,2021,23680,167,74.2,0.2368,0.00167
Georgia,GA,2021-12-13,51,2021,12928,171,60.4,0.12928,0.00171
Virginia,VA,2021-12-13,51,2021,21837,186,77.8,0.21837,0.00186
Kentucky,KY,2021-12-13,51,2021,14887,187,61.8,0.14887,0.00187
Massachusetts,MA,2021-12-13,51,2021,35881,195,88.9,0.35881,0.00195
Colorado,CO,2021-12-13,51,2021,12122,235,73.5,0.12122,0.00235
Minnesota,MN,2021-12-13,51,2021,22504,239,70.7,0.22504,0.00239
Wisconsin,WI,2021-12-13,51,2021,30097,281,67.4,0.30097,0.00281
Tennessee,TN,2021-12-13,51,2021,12954,283,58.1,0.12954,0.00283
New York,NY,2021-12-13,51,2021,56473,326,82,0.56473,0.00326
Illinois,IL,2021-12-13,51,2021,59312,360,71.2,0.59312,0.0036
Indiana,IN,2021-12-13,51,2021,30655,371,57.2,0.30655,0.00371
Michigan,MI,2021-12-13,51,2021,46563,400,62.7,0.46563,0.004
Texas,TX,2021-12-13,51,2021,36203,470,65.8,0.36203,0.0047
California,CA,2021-12-13,51,2021,45184,487,81.4,0.45184,0.00487
Arizona,AZ,2021-12-13,51,2021,21103,495,66.3,0.21103,0.00495
Ohio,OH,2021-12-13,51,2021,59150,657,59.8,0.5915,0.00657
Pennsylvania,PA,2021-12-13,51,2021,53677,807,84.9,0.53677,0.00807
Oklahoma,OK,2021-12-20,52,2021,10468,0,65.5,0.10468,0
Alaska,AK,2021-12-20,52,2021,642,4,64.7,0.00642,0.00004
Vermont,VT,2021-12-20,52,2021,2755,6,88.9,0.02755,0.00006
Hawaii,HI,2021-12-20,52,2021,8305,12,87,0.08305,0.00012
North Dakota,ND,2021-12-20,52,2021,2199,16,62,0.02199,0.00016
Montana,MT,2021-12-20,52,2021,905,18,61.8,0.00905,0.00018
Mississippi,MS,2021-12-20,52,2021,3047,19,55.3,0.03047,0.00019
South Dakota,SD,2021-12-20,52,2021,2022,23,70.5,0.02022,0.00023
Wyoming,WY,2021-12-20,52,2021,658,24,55.6,0.00658,0.00024
Nebraska,NE,2021-12-20,52,2021,4956,29,66,0.04956,0.00029
Delaware,DE,2021-12-20,52,2021,6655,29,76.3,0.06655,0.00029
Louisiana,LA,2021-12-20,52,2021,9705,29,57.2,0.09705,0.00029
Idaho,ID,2021-12-20,52,2021,1759,31,52,0.01759,0.00031
Maine,ME,2021-12-20,52,2021,4924,31,85.4,0.04924,0.00031
Rhode Island,RI,2021-12-20,52,2021,8078,37,88,0.08078,0.00037
New Hampshire,NH,2021-12-20,52,2021,6931,41,95,0.06931,0.00041
Kansas,KS,2021-12-20,52,2021,7733,41,68.9,0.07733,0.00041
Utah,UT,2021-12-20,52,2021,6006,50,67,0.06006,0.0005
Oregon,OR,2021-12-20,52,2021,5273,67,73.8,0.05273,0.00067
Alabama,AL,2021-12-20,52,2021,11398,72,58.3,0.11398,0.00072
Connecticut,CT,2021-12-20,52,2021,18991,75,88.1,0.18991,0.00075
Nevada,NV,2021-12-20,52,2021,5993,86,69,0.05993,0.00086
West Virginia,WV,2021-12-20,52,2021,5145,87,89.7,0.05145,0.00087
Washington,WA,2021-12-20,52,2021,22681,110,75.3,0.22681,0.0011
Arkansas,AR,2021-12-20,52,2021,6749,116,62.5,0.06749,0.00116
Iowa,IA,2021-12-20,52,2021,10968,119,64.5,0.10968,0.00119
South Carolina,SC,2021-12-20,52,2021,12722,122,62.5,0.12722,0.00122
Missouri,MO,2021-12-20,52,2021,16501,141,62.1,0.16501,0.00141
New Jersey,NJ,2021-12-20,52,2021,91384,146,83,0.91384,0.00146
New Mexico,NM,2021-12-20,52,2021,5859,168,80.4,0.05859,0.00168
Maryland,MD,2021-12-20,52,2021,42815,169,80,0.42815,0.00169
North Carolina,NC,2021-12-20,52,2021,36467,187,75.8,0.36467,0.00187
Florida,FL,2021-12-20,52,2021,155165,188,74.1,1.55165,0.00188
Virginia,VA,2021-12-20,52,2021,40548,203,78.7,0.40548,0.00203
Kentucky,KY,2021-12-20,52,2021,16805,205,62.2,0.16805,0.00205
Minnesota,MN,2021-12-20,52,2021,16941,205,71.1,0.16941,0.00205
Colorado,CO,2021-12-20,52,2021,26141,212,74.2,0.26141,0.00212
Georgia,GA,2021-12-20,52,2021,41926,215,60.7,0.41926,0.00215
Massachusetts,MA,2021-12-20,52,2021,50049,221,90.2,0.50049,0.00221
Tennessee,TN,2021-12-20,52,2021,24926,258,58.5,0.24926,0.00258
Texas,TX,2021-12-20,52,2021,80845,258,66.3,0.80845,0.00258
New York,NY,2021-12-20,52,2021,71826,279,83.3,0.71826,0.00279
Michigan,MI,2021-12-20,52,2021,31437,292,63.2,0.31437,0.00292
Indiana,IN,2021-12-20,52,2021,19372,311,57.7,0.19372,0.00311
Wisconsin,WI,2021-12-20,52,2021,29251,350,67.9,0.29251,0.0035
Illinois,IL,2021-12-20,52,2021,98377,364,71.8,0.98377,0.00364
California,CA,2021-12-20,52,2021,85760,465,82.4,0.8576,0.00465
Arizona,AZ,2021-12-20,52,2021,20647,467,67,0.20647,0.00467
Pennsylvania,PA,2021-12-20,52,2021,64621,672,85.2,0.64621,0.00672
Ohio,OH,2021-12-20,52,2021,71490,692,60.1,0.7149,0.00692
Wyoming,WY,2021-12-27,53,2021,1396,0,55.9,0.01396,0
Alaska,AK,2021-12-27,53,2021,1768,2,65.1,0.01768,0.00002
Hawaii,HI,2021-12-27,53,2021,12554,8,88.3,0.12554,0.00008
Montana,MT,2021-12-27,53,2021,2055,11,62.1,0.02055,0.00011
Vermont,VT,2021-12-27,53,2021,4177,12,89.5,0.04177,0.00012
Nebraska,NE,2021-12-27,53,2021,10682,14,66.4,0.10682,0.00014
Delaware,DE,2021-12-27,53,2021,9848,15,76.8,0.09848,0.00015
North Dakota,ND,2021-12-27,53,2021,3266,16,62.3,0.03266,0.00016
South Dakota,SD,2021-12-27,53,2021,3527,30,71,0.03527,0.0003
Utah,UT,2021-12-27,53,2021,13289,33,67.4,0.13289,0.00033
Louisiana,LA,2021-12-27,53,2021,38322,33,57.5,0.38322,0.00033
Rhode Island,RI,2021-12-27,53,2021,14478,44,89.3,0.14478,0.00044
South Carolina,SC,2021-12-27,53,2021,25861,49,62.9,0.25861,0.00049
Kansas,KS,2021-12-27,53,2021,14022,51,69.4,0.14022,0.00051
Nevada,NV,2021-12-27,53,2021,11902,56,69.6,0.11902,0.00056
Mississippi,MS,2021-12-27,53,2021,18235,56,55.3,0.18235,0.00056
Oregon,OR,2021-12-27,53,2021,10698,57,74.1,0.10698,0.00057
Maine,ME,2021-12-27,53,2021,5803,59,86,0.05803,0.00059
Iowa,IA,2021-12-27,53,2021,14351,59,65,0.14351,0.00059
Idaho,ID,2021-12-27,53,2021,3656,63,52.2,0.03656,0.00063
Washington,WA,2021-12-27,53,2021,34138,69,75.8,0.34138,0.00069
Alabama,AL,2021-12-27,53,2021,36518,71,58.6,0.36518,0.00071
Connecticut,CT,2021-12-27,53,2021,35631,83,88.8,0.35631,0.00083
New Hampshire,NH,2021-12-27,53,2021,8680,84,95,0.0868,0.00084
West Virginia,WV,2021-12-27,53,2021,9127,85,62,0.09127,0.00085
Arkansas,AR,2021-12-27,53,2021,16495,90,62.7,0.16495,0.0009
New Mexico,NM,2021-12-27,53,2021,7394,110,80.9,0.07394,0.0011
Virginia,VA,2021-12-27,53,2021,75292,118,79.1,0.75292,0.00118
Wisconsin,WI,2021-12-27,53,2021,37227,156,68.3,0.37227,0.00156
North Carolina,NC,2021-12-27,53,2021,73054,176,76.7,0.73054,0.00176
Kentucky,KY,2021-12-27,53,2021,28918,179,62.5,0.28918,0.00179
New Jersey,NJ,2021-12-27,53,2021,134497,183,83.9,1.34497,0.00183
Missouri,MO,2021-12-27,53,2021,30013,194,62.4,0.30013,0.00194
Maryland,MD,2021-12-27,53,2021,59747,195,80.6,0.59747,0.00195
Colorado,CO,2021-12-27,53,2021,42020,197,74.7,0.4202,0.00197
Minnesota,MN,2021-12-27,53,2021,25988,216,71.5,0.25988,0.00216
Oklahoma,OK,2021-12-27,53,2021,12565,219,66.1,0.12565,0.00219
Massachusetts,MA,2021-12-27,53,2021,85095,223,90.8,0.85095,0.00223
Georgia,GA,2021-12-27,53,2021,106279,234,61.4,1.06279,0.00234
Arizona,AZ,2021-12-27,53,2021,26780,246,67.4,0.2678,0.00246
Florida,FL,2021-12-27,53,2021,302429,251,74.6,3.02429,0.00251
Michigan,MI,2021-12-27,53,2021,64693,285,63.5,0.64693,0.00285
New York,NY,2021-12-27,53,2021,143850,340,84.2,1.4385,0.0034
Indiana,IN,2021-12-27,53,2021,45928,341,58,0.45928,0.00341
California,CA,2021-12-27,53,2021,213347,386,82.9,2.13347,0.00386
Texas,TX,2021-12-27,53,2021,90333,399,66.8,0.90333,0.00399
Tennessee,TN,2021-12-27,53,2021,50411,431,58.8,0.50411,0.00431
Illinois,IL,2021-12-27,53,2021,138576,451,72.4,1.38576,0.00451
Pennsylvania,PA,2021-12-27,53,2021,88775,655,78.3,0.88775,0.00655
Ohio,OH,2021-12-27,53,2021,105104,727,60.5,1.05104,0.00727
Idaho,ID,2022-01-01,1,2022,0,0,52.2,0,0
Mississippi,MS,2022-01-01,1,2022,0,0,55.3,0,0
Wyoming,WY,2022-01-01,1,2022,0,0,55.9,0,0
Louisiana,LA,2022-01-01,1,2022,0,0,57.6,0,0
Indiana,IN,2022-01-01,1,2022,0,0,58,0,0
Ohio,OH,2022-01-01,1,2022,0,0,60.6,0,0
Georgia,GA,2022-01-01,1,2022,0,0,61.5,0,0
West Virginia,WV,2022-01-01,1,2022,0,0,62,0,0
Montana,MT,2022-01-01,1,2022,0,0,62.1,0,0
North Dakota,ND,2022-01-01,1,2022,0,0,62.3,0,0
Missouri,MO,2022-01-01,1,2022,0,0,62.4,0,0
Michigan,MI,2022-01-01,1,2022,0,0,63.5,0,0
Iowa,IA,2022-01-01,1,2022,0,0,65,0,0
Alaska,AK,2022-01-01,1,2022,0,0,65.1,0,0
Oklahoma,OK,2022-01-01,1,2022,0,0,66.2,0,0
Nebraska,NE,2022-01-01,1,2022,0,0,66.4,0,0
Utah,UT,2022-01-01,1,2022,0,0,67.4,0,0
Wisconsin,WI,2022-01-01,1,2022,0,0,68.3,0,0
Kansas,KS,2022-01-01,1,2022,0,0,69.4,0,0
Nevada,NV,2022-01-01,1,2022,0,0,69.8,0,0
South Dakota,SD,2022-01-01,1,2022,0,0,71.1,0,0
Minnesota,MN,2022-01-01,1,2022,0,0,71.5,0,0
Illinois,IL,2022-01-01,1,2022,0,0,72.2,0,0
Oregon,OR,2022-01-01,1,2022,0,0,74.1,0,0
Virginia,VA,2022-01-01,1,2022,0,0,79.3,0,0
New Mexico,NM,2022-01-01,1,2022,0,0,80.9,0,0
California,CA,2022-01-01,1,2022,0,0,83.1,0,0
Connecticut,CT,2022-01-01,1,2022,0,0,89.1,0,0
Massachusetts,MA,2022-01-01,1,2022,0,0,91,0,0
New Hampshire,NH,2022-01-01,1,2022,0,0,95,0,0
Maine,ME,2022-01-01,1,2022,934,0,86.1,0.00934,0
Delaware,DE,2022-01-01,1,2022,3563,0,76.8,0.03563,0
Washington,WA,2022-01-01,1,2022,8137,0,75.8,0.08137,0
Colorado,CO,2022-01-01,1,2022,11983,0,74.7,0.11983,0
Texas,TX,2022-01-01,1,2022,52205,0,66.8,0.52205,0
Tennessee,TN,2022-01-01,1,2022,11280,1,58.8,0.1128,0.00001
Vermont,VT,2022-01-01,1,2022,506,2,89.6,0.00506,0.00002
Hawaii,HI,2022-01-01,1,2022,2707,4,88.6,0.02707,0.00004
South Carolina,SC,2022-01-01,1,2022,11262,5,63,0.11262,0.00005
Rhode Island,RI,2022-01-01,1,2022,2380,9,89.5,0.0238,0.00009
Pennsylvania,PA,2022-01-01,1,2022,23189,9,78.3,0.23189,0.00009
Alabama,AL,2022-01-01,1,2022,4989,10,58.7,0.04989,0.0001
New Jersey,NJ,2022-01-01,1,2022,32391,16,83.9,0.32391,0.00016
North Carolina,NC,2022-01-01,1,2022,21324,19,76.9,0.21324,0.00019
Kentucky,KY,2022-01-01,1,2022,5274,24,62.6,0.05274,0.00024
Arkansas,AR,2022-01-01,1,2022,4155,32,62.7,0.04155,0.00032
Maryland,MD,2022-01-01,1,2022,14916,36,80.6,0.14916,0.00036
New York,NY,2022-01-01,1,2022,35752,59,84.4,0.35752,0.00059
Florida,FL,2022-01-01,1,2022,45432,62,74.6,0.45432,0.00062
Arizona,AZ,2022-01-01,1,2022,8220,125,67.4,0.0822,0.00125
Alaska,AK,2022-01-03,2,2022,7853,1,65.5,0.07853,0.00001
Vermont,VT,2022-01-03,2,2022,9378,5,90.1,0.09378,0.00005
Hawaii,HI,2022-01-03,2,2022,22470,8,90.9,0.2247,0.00008
Montana,MT,2022-01-03,2,2022,5139,11,62.4,0.05139,0.00011
North Dakota,ND,2022-01-03,2,2022,6950,17,62.7,0.0695,0.00017
South Dakota,SD,2022-01-03,2,2022,10207,36,71.7,0.10207,0.00036
Rhode Island,RI,2022-01-03,2,2022,31460,40,90.5,0.3146,0.0004
Wyoming,WY,2022-01-03,2,2022,4219,46,56.4,0.04219,0.00046
New Hampshire,NH,2022-01-03,2,2022,15905,58,95,0.15905,0.00058
